protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,Predicted_Label
tcp,vmnet,S0,0.0,0.0,237.0,1.0,neptune
tcp,private,REJ,0.0,0.0,207.0,18.0,neptune
tcp,private,S0,0.0,0.0,142.0,13.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,13.0,ipsweep
tcp,private,S0,0.0,0.0,282.0,20.0,neptune
tcp,private,REJ,0.0,0.0,110.0,16.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,4.0,back
tcp,daytime,RSTO,0.0,0.0,199.0,16.0,neptune
tcp,private,S0,0.0,0.0,179.0,20.0,neptune
tcp,vmnet,REJ,0.0,0.0,276.0,10.0,neptune
tcp,private,REJ,0.0,0.0,68.0,1.0,satan
tcp,private,REJ,0.0,0.0,128.0,2.0,unknown
tcp,supdup,S0,0.0,0.0,249.0,1.0,neptune
tcp,uucp_path,S0,0.0,0.0,205.0,7.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,16.0,back
tcp,private,S0,0.0,0.0,187.0,1.0,neptune
tcp,ftp,S0,0.0,0.0,226.0,1.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,30.0,ipsweep
tcp,echo,RSTO,0.0,0.0,271.0,4.0,neptune
udp,private,SF,1.0,0.0,143.0,106.0,satan
tcp,private,S0,0.0,0.0,289.0,18.0,neptune
tcp,private,REJ,0.0,0.0,266.0,11.0,neptune
tcp,bgp,S0,0.0,0.0,243.0,22.0,neptune
tcp,private,S0,0.0,0.0,199.0,1.0,neptune
tcp,ftp,SF,1143.0,2445.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,244.0,16.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,REJ,0.0,0.0,111.0,8.0,neptune
tcp,http,S0,0.0,0.0,6.0,2.0,neptune
tcp,private,REJ,0.0,0.0,114.0,11.0,neptune
icmp,ecr_i,SF,1008.0,0.0,191.0,191.0,smurf
tcp,supdup,REJ,0.0,0.0,295.0,20.0,neptune
tcp,imap4,S0,0.0,0.0,138.0,6.0,neptune
udp,private,SF,28.0,0.0,49.0,49.0,teardrop
tcp,private,REJ,0.0,0.0,154.0,19.0,neptune
tcp,private,S0,0.0,0.0,142.0,8.0,neptune
tcp,efs,REJ,0.0,0.0,128.0,11.0,neptune
udp,private,SF,28.0,0.0,92.0,92.0,teardrop
tcp,time,RSTO,0.0,0.0,118.0,3.0,neptune
tcp,telnet,S0,0.0,0.0,24.0,3.0,neptune
tcp,private,REJ,0.0,0.0,284.0,20.0,neptune
tcp,uucp_path,S0,0.0,0.0,289.0,24.0,neptune
tcp,private,S0,0.0,0.0,128.0,18.0,neptune
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
icmp,eco_i,SF,8.0,0.0,1.0,43.0,nmap
tcp,ftp,S0,0.0,0.0,252.0,8.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,4.0,back
tcp,finger,S0,0.0,0.0,208.0,8.0,neptune
tcp,private,SH,0.0,0.0,1.0,1.0,nmap
tcp,private,S0,0.0,0.0,136.0,14.0,neptune
tcp,private,REJ,0.0,0.0,133.0,17.0,neptune
tcp,echo,S0,0.0,0.0,202.0,12.0,neptune
tcp,http,RSTR,60884.0,0.0,81.0,81.0,unknown
tcp,private,REJ,0.0,0.0,108.0,6.0,neptune
tcp,private,REJ,0.0,0.0,188.0,12.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,portsweep
tcp,ftp_data,S0,0.0,0.0,274.0,5.0,neptune
tcp,exec,S0,0.0,0.0,147.0,19.0,neptune
tcp,http,S0,0.0,0.0,239.0,4.0,neptune
tcp,private,S0,0.0,0.0,30.0,1.0,neptune
tcp,exec,S0,0.0,0.0,148.0,20.0,neptune
tcp,gopher,S0,0.0,0.0,259.0,7.0,neptune
tcp,private,REJ,0.0,0.0,207.0,5.0,neptune
tcp,http,REJ,0.0,0.0,2.0,1.0,satan
tcp,http,SF,54540.0,8314.0,5.0,17.0,back
tcp,private,REJ,0.0,0.0,232.0,13.0,neptune
tcp,http,REJ,0.0,0.0,234.0,1.0,neptune
tcp,other,REJ,0.0,0.0,399.0,1.0,satan
tcp,echo,RSTO,0.0,0.0,189.0,1.0,neptune
tcp,vmnet,S0,0.0,0.0,262.0,2.0,neptune
tcp,telnet,RSTO,0.0,0.0,11.0,1.0,unknown
tcp,imap4,REJ,0.0,0.0,2.0,4.0,unknown
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
udp,private,SF,28.0,0.0,81.0,81.0,teardrop
udp,other,SF,1.0,0.0,65.0,10.0,satan
tcp,private,S0,0.0,0.0,113.0,16.0,neptune
tcp,private,REJ,0.0,0.0,197.0,13.0,neptune
tcp,private,REJ,0.0,0.0,146.0,10.0,neptune
tcp,private,S0,0.0,0.0,290.0,12.0,neptune
tcp,private,S0,0.0,0.0,257.0,15.0,neptune
tcp,sunrpc,RSTO,0.0,0.0,296.0,20.0,neptune
tcp,pop_3,REJ,0.0,0.0,3.0,3.0,unknown
udp,private,SF,1.0,0.0,37.0,4.0,satan
tcp,private,S0,0.0,0.0,150.0,5.0,neptune
tcp,private,S0,0.0,0.0,261.0,3.0,neptune
tcp,private,REJ,0.0,0.0,207.0,8.0,neptune
tcp,smtp,RSTO,0.0,0.0,1.0,1.0,portsweep
tcp,private,S0,0.0,0.0,134.0,8.0,neptune
tcp,ctf,S0,0.0,0.0,220.0,18.0,neptune
tcp,private,S0,0.0,0.0,233.0,5.0,neptune
tcp,private,S0,0.0,0.0,121.0,19.0,neptune
tcp,private,REJ,0.0,0.0,235.0,1.0,satan
tcp,echo,S0,0.0,0.0,242.0,3.0,neptune
tcp,telnet,S0,0.0,0.0,17.0,17.0,neptune
tcp,private,S0,0.0,0.0,116.0,7.0,neptune
tcp,private,S0,0.0,0.0,157.0,19.0,neptune
tcp,echo,S0,0.0,0.0,277.0,15.0,neptune
tcp,finger,SF,0.0,0.0,1.0,1.0,ipsweep
tcp,telnet,S0,0.0,0.0,73.0,18.0,neptune
tcp,ftp_data,SF,334.0,0.0,1.0,1.0,unknown
tcp,finger,S0,0.0,0.0,61.0,17.0,neptune
udp,private,SF,1.0,0.0,35.0,6.0,satan
udp,private,SF,1.0,0.0,18.0,2.0,satan
tcp,imap4,RSTO,0.0,44.0,3.0,6.0,unknown
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,courier,REJ,0.0,0.0,138.0,20.0,neptune
tcp,private,S0,0.0,0.0,164.0,6.0,neptune
tcp,private,REJ,0.0,0.0,117.0,15.0,neptune
tcp,private,S0,0.0,0.0,136.0,7.0,neptune
tcp,private,S0,0.0,0.0,74.0,24.0,neptune
tcp,http_443,REJ,0.0,0.0,115.0,9.0,neptune
tcp,private,RSTOS0,0.0,0.0,97.0,2.0,portsweep
tcp,ftp_data,S0,0.0,0.0,41.0,20.0,neptune
tcp,private,S0,0.0,0.0,297.0,20.0,neptune
tcp,private,S0,0.0,0.0,118.0,17.0,neptune
tcp,private,S0,0.0,0.0,255.0,16.0,neptune
tcp,efs,REJ,0.0,0.0,120.0,18.0,neptune
tcp,private,REJ,0.0,0.0,232.0,11.0,neptune
tcp,private,REJ,0.0,0.0,407.0,1.0,satan
tcp,systat,S0,0.0,0.0,263.0,13.0,neptune
tcp,uucp,RSTO,0.0,0.0,107.0,6.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,name,S0,0.0,0.0,233.0,3.0,neptune
tcp,private,REJ,0.0,0.0,271.0,7.0,neptune
tcp,uucp_path,S0,0.0,0.0,143.0,20.0,neptune
tcp,pop_3,RSTO,0.0,36.0,3.0,2.0,unknown
tcp,login,S0,0.0,0.0,124.0,19.0,neptune
tcp,private,S0,0.0,0.0,113.0,2.0,neptune
tcp,imap4,REJ,0.0,0.0,209.0,13.0,neptune
tcp,http,S0,0.0,0.0,6.0,6.0,neptune
tcp,whois,S0,0.0,0.0,147.0,17.0,neptune
tcp,private,REJ,0.0,0.0,162.0,2.0,neptune
tcp,other,REJ,0.0,0.0,505.0,1.0,satan
tcp,smtp,S0,0.0,0.0,216.0,2.0,neptune
tcp,private,REJ,0.0,0.0,306.0,1.0,satan
tcp,http,RSTR,72564.0,0.0,10.0,10.0,unknown
tcp,private,REJ,0.0,0.0,148.0,14.0,neptune
tcp,private,S0,0.0,0.0,297.0,19.0,neptune
tcp,netbios_dgm,REJ,0.0,0.0,247.0,1.0,neptune
tcp,efs,S0,0.0,0.0,94.0,4.0,neptune
tcp,uucp_path,REJ,0.0,0.0,225.0,15.0,neptune
tcp,private,REJ,0.0,0.0,100.0,6.0,neptune
tcp,private,S0,0.0,0.0,107.0,3.0,neptune
tcp,telnet,RSTO,0.0,0.0,75.0,19.0,neptune
tcp,http,RSTR,59424.0,0.0,80.0,80.0,unknown
tcp,imap4,REJ,0.0,0.0,272.0,6.0,neptune
tcp,domain,S0,0.0,0.0,97.0,7.0,neptune
tcp,finger,S0,0.0,0.0,206.0,18.0,neptune
tcp,private,S0,0.0,0.0,115.0,17.0,neptune
tcp,supdup,S0,0.0,0.0,295.0,7.0,neptune
tcp,private,REJ,0.0,0.0,147.0,18.0,neptune
tcp,efs,REJ,0.0,0.0,120.0,11.0,neptune
tcp,http,S0,0.0,0.0,183.0,3.0,neptune
tcp,private,REJ,0.0,0.0,259.0,14.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,private,REJ,0.0,0.0,224.0,6.0,neptune
tcp,bgp,S0,0.0,0.0,198.0,4.0,neptune
tcp,private,S0,0.0,0.0,220.0,6.0,neptune
icmp,ecr_i,SF,520.0,0.0,484.0,484.0,smurf
tcp,private,S0,0.0,0.0,99.0,14.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,250.0,12.0,neptune
tcp,efs,S0,0.0,0.0,134.0,12.0,neptune
tcp,login,S0,0.0,0.0,142.0,24.0,neptune
tcp,finger,S0,0.0,0.0,11.0,4.0,neptune
tcp,private,S0,0.0,0.0,281.0,14.0,neptune
udp,private,SF,28.0,0.0,80.0,80.0,teardrop
tcp,link,S0,0.0,0.0,196.0,19.0,neptune
tcp,private,S0,0.0,0.0,65.0,9.0,neptune
tcp,ftp_data,SF,0.0,3249.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,115.0,16.0,neptune
tcp,private,S0,0.0,0.0,22.0,4.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,login,S0,0.0,0.0,128.0,11.0,neptune
icmp,ecr_i,SF,1032.0,0.0,195.0,195.0,smurf
tcp,private,REJ,0.0,0.0,264.0,1.0,satan
tcp,private,S0,0.0,0.0,150.0,17.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,name,REJ,0.0,0.0,252.0,4.0,neptune
tcp,http,S0,0.0,0.0,7.0,5.0,neptune
tcp,private,REJ,0.0,0.0,216.0,6.0,neptune
tcp,link,REJ,0.0,0.0,248.0,11.0,neptune
tcp,whois,S0,0.0,0.0,174.0,4.0,neptune
tcp,private,S0,0.0,0.0,178.0,25.0,neptune
tcp,netstat,S0,0.0,0.0,206.0,19.0,neptune
tcp,link,S0,0.0,0.0,49.0,10.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,name,S0,0.0,0.0,267.0,5.0,neptune
tcp,telnet,S0,0.0,0.0,237.0,17.0,neptune
tcp,uucp_path,REJ,0.0,0.0,219.0,4.0,neptune
tcp,private,S0,0.0,0.0,143.0,3.0,neptune
tcp,http_443,S0,0.0,0.0,117.0,17.0,neptune
tcp,http,S0,0.0,0.0,49.0,18.0,neptune
tcp,telnet,RSTO,0.0,15.0,1.0,15.0,unknown
tcp,uucp_path,REJ,0.0,0.0,254.0,10.0,neptune
tcp,ctf,S0,0.0,0.0,266.0,15.0,neptune
tcp,ldap,S0,0.0,0.0,256.0,20.0,neptune
tcp,http,S0,0.0,0.0,94.0,94.0,unknown
tcp,other,REJ,0.0,0.0,481.0,1.0,satan
tcp,Z39_50,S0,0.0,0.0,206.0,3.0,neptune
udp,other,SF,1.0,1.0,73.0,3.0,satan
tcp,ldap,S0,0.0,0.0,140.0,12.0,neptune
tcp,domain,S0,0.0,0.0,247.0,23.0,neptune
icmp,ecr_i,SF,1032.0,0.0,510.0,510.0,smurf
udp,other,SF,1.0,0.0,16.0,6.0,satan
tcp,discard,RSTO,0.0,0.0,241.0,3.0,neptune
tcp,private,S0,0.0,0.0,147.0,19.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,http_443,S0,0.0,0.0,138.0,20.0,neptune
tcp,uucp,S0,0.0,0.0,140.0,19.0,neptune
tcp,private,S0,0.0,0.0,140.0,16.0,neptune
tcp,private,REJ,0.0,0.0,106.0,8.0,neptune
tcp,Z39_50,REJ,0.0,0.0,115.0,10.0,neptune
tcp,private,REJ,0.0,0.0,213.0,1.0,satan
tcp,gopher,S0,0.0,0.0,256.0,2.0,neptune
tcp,private,REJ,0.0,0.0,156.0,6.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
icmp,ecr_i,SF,1032.0,0.0,486.0,486.0,smurf
tcp,ftp,RSTO,0.0,0.0,274.0,7.0,neptune
tcp,finger,S0,0.0,0.0,14.0,5.0,neptune
tcp,http,SF,54540.0,8314.0,1.0,2.0,back
tcp,http,REJ,0.0,0.0,109.0,14.0,neptune
tcp,exec,RSTO,0.0,0.0,131.0,20.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
tcp,http,REJ,0.0,0.0,61.0,19.0,neptune
tcp,uucp_path,REJ,0.0,0.0,264.0,20.0,neptune
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,private,S0,0.0,0.0,201.0,4.0,neptune
icmp,ecr_i,SF,1032.0,0.0,398.0,398.0,smurf
tcp,pop_2,S0,0.0,0.0,215.0,12.0,neptune
tcp,private,S0,0.0,0.0,134.0,2.0,neptune
tcp,private,S0,0.0,0.0,108.0,14.0,neptune
tcp,auth,S0,0.0,0.0,242.0,11.0,neptune
tcp,netbios_dgm,S0,0.0,0.0,148.0,1.0,neptune
tcp,private,S0,0.0,0.0,183.0,3.0,neptune
tcp,ftp_data,SF,334.0,0.0,2.0,2.0,unknown
tcp,other,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
tcp,hostnames,S0,0.0,0.0,292.0,23.0,neptune
tcp,finger,S0,0.0,0.0,41.0,11.0,neptune
icmp,eco_i,SF,18.0,0.0,1.0,1.0,ipsweep
icmp,ecr_i,SF,520.0,0.0,438.0,438.0,smurf
tcp,link,S0,0.0,0.0,221.0,8.0,neptune
tcp,supdup,S0,0.0,0.0,148.0,3.0,neptune
tcp,private,S0,0.0,0.0,33.0,11.0,neptune
tcp,finger,S0,0.0,0.0,51.0,12.0,neptune
tcp,ftp_data,SF,283618.0,0.0,1.0,1.0,unknown
tcp,private,REJ,0.0,0.0,125.0,4.0,neptune
tcp,whois,REJ,0.0,0.0,226.0,14.0,neptune
tcp,http,SF,54540.0,8314.0,5.0,5.0,back
tcp,supdup,REJ,0.0,0.0,145.0,15.0,neptune
tcp,private,REJ,0.0,0.0,112.0,7.0,neptune
tcp,ftp_data,S0,0.0,0.0,237.0,21.0,neptune
tcp,login,S0,0.0,0.0,106.0,8.0,neptune
tcp,private,S0,0.0,0.0,253.0,15.0,neptune
tcp,private,REJ,0.0,0.0,138.0,3.0,neptune
tcp,private,S0,0.0,0.0,134.0,8.0,neptune
tcp,telnet,S0,0.0,0.0,15.0,4.0,neptune
tcp,private,REJ,0.0,0.0,242.0,11.0,unknown
tcp,name,S0,0.0,0.0,300.0,20.0,neptune
icmp,ecr_i,SF,520.0,0.0,511.0,511.0,smurf
tcp,bgp,S0,0.0,0.0,243.0,14.0,neptune
tcp,private,S0,0.0,0.0,222.0,20.0,neptune
tcp,private,S0,0.0,0.0,132.0,15.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,http,RSTR,56504.0,0.0,9.0,9.0,unknown
tcp,http_443,REJ,0.0,0.0,72.0,6.0,neptune
tcp,private,S0,0.0,0.0,144.0,14.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,3.0,ipsweep
tcp,courier,S0,0.0,0.0,104.0,8.0,neptune
tcp,vmnet,REJ,0.0,0.0,266.0,5.0,neptune
udp,private,SF,1.0,0.0,15.0,10.0,satan
tcp,ftp_data,S0,0.0,0.0,33.0,9.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,236.0,19.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,37.0,ipsweep
tcp,telnet,S0,0.0,0.0,30.0,10.0,neptune
tcp,daytime,S0,0.0,0.0,226.0,13.0,neptune
tcp,hostnames,REJ,0.0,0.0,132.0,6.0,neptune
tcp,private,S0,0.0,0.0,142.0,18.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,32.0,ipsweep
icmp,eco_i,SF,8.0,0.0,1.0,26.0,ipsweep
tcp,uucp_path,S0,0.0,0.0,148.0,25.0,neptune
tcp,link,S0,0.0,0.0,194.0,5.0,neptune
tcp,http_443,S0,0.0,0.0,143.0,10.0,neptune
tcp,http,S0,0.0,0.0,264.0,33.0,neptune
tcp,private,S0,0.0,0.0,176.0,12.0,neptune
tcp,hostnames,S0,0.0,0.0,280.0,12.0,neptune
tcp,private,S0,0.0,0.0,259.0,13.0,neptune
tcp,private,S0,0.0,0.0,238.0,3.0,neptune
icmp,ecr_i,SF,1480.0,0.0,1.0,3.0,pod
tcp,netbios_dgm,S0,0.0,0.0,130.0,3.0,neptune
icmp,eco_i,SF,8.0,0.0,1.0,41.0,ipsweep
tcp,imap4,REJ,0.0,0.0,279.0,19.0,neptune
tcp,pop_3,S0,0.0,0.0,1.0,2.0,neptune
tcp,exec,RSTO,0.0,0.0,120.0,1.0,neptune
tcp,other,REJ,0.0,0.0,511.0,1.0,satan
tcp,finger,S0,0.0,0.0,248.0,12.0,neptune
tcp,kshell,S0,0.0,0.0,28.0,12.0,neptune
tcp,ftp_data,S0,0.0,0.0,68.0,15.0,neptune
tcp,private,S0,0.0,0.0,271.0,3.0,neptune
tcp,ftp_data,SF,283618.0,0.0,1.0,1.0,unknown
tcp,ldap,S0,0.0,0.0,255.0,23.0,neptune
tcp,private,REJ,0.0,0.0,220.0,3.0,unknown
tcp,ftp_data,S0,0.0,0.0,226.0,5.0,neptune
tcp,private,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,private,REJ,0.0,0.0,182.0,6.0,neptune
tcp,private,REJ,0.0,0.0,249.0,8.0,neptune
tcp,private,S0,0.0,0.0,209.0,12.0,neptune
tcp,private,S0,0.0,0.0,128.0,3.0,neptune
tcp,name,S0,0.0,0.0,252.0,1.0,neptune
tcp,private,S0,0.0,0.0,191.0,1.0,neptune
tcp,private,S0,0.0,0.0,215.0,7.0,neptune
tcp,discard,S0,0.0,0.0,248.0,7.0,neptune
tcp,uucp,S0,0.0,0.0,137.0,15.0,neptune
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,bgp,S0,0.0,0.0,272.0,15.0,neptune
tcp,domain,S0,0.0,0.0,273.0,19.0,neptune
tcp,private,S0,0.0,0.0,134.0,10.0,neptune
tcp,telnet,S0,0.0,0.0,1.0,9.0,neptune
tcp,private,S0,0.0,0.0,270.0,19.0,neptune
icmp,ecr_i,SF,1032.0,0.0,57.0,57.0,smurf
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,private,RSTR,0.0,0.0,1.0,1.0,portsweep
tcp,ctf,REJ,0.0,0.0,254.0,5.0,neptune
icmp,ecr_i,SF,520.0,0.0,449.0,449.0,smurf
tcp,netbios_ns,REJ,0.0,0.0,215.0,8.0,neptune
icmp,ecr_i,SF,508.0,0.0,511.0,511.0,smurf
tcp,discard,S0,0.0,0.0,133.0,19.0,neptune
tcp,private,S0,0.0,0.0,126.0,3.0,neptune
tcp,private,S0,0.0,0.0,170.0,5.0,neptune
tcp,private,S0,0.0,0.0,118.0,5.0,neptune
tcp,http,S0,0.0,0.0,39.0,12.0,neptune
tcp,http,SF,54540.0,8314.0,3.0,3.0,back
tcp,ftp,S0,0.0,0.0,226.0,3.0,neptune
udp,other,SF,1.0,0.0,20.0,1.0,satan
tcp,http,S0,0.0,0.0,246.0,1.0,neptune
tcp,smtp,S0,0.0,0.0,225.0,1.0,neptune
tcp,ftp_data,SF,283618.0,0.0,2.0,2.0,unknown
tcp,http,S0,0.0,0.0,3.0,3.0,neptune
tcp,login,S0,0.0,0.0,139.0,10.0,neptune
icmp,ecr_i,SF,1032.0,0.0,511.0,511.0,smurf
tcp,private,S0,0.0,0.0,69.0,19.0,neptune
icmp,ecr_i,SF,520.0,0.0,140.0,140.0,smurf
tcp,kshell,S0,0.0,0.0,125.0,19.0,neptune
icmp,ecr_i,SF,1032.0,0.0,242.0,242.0,smurf
tcp,courier,REJ,0.0,0.0,105.0,20.0,neptune
tcp,private,REJ,0.0,0.0,1.0,1.0,ipsweep
tcp,domain,S0,0.0,0.0,259.0,21.0,neptune
tcp,private,S0,0.0,0.0,143.0,1.0,neptune
tcp,private,S0,0.0,0.0,144.0,10.0,neptune
tcp,private,REJ,0.0,0.0,89.0,1.0,satan
tcp,http,SF,54540.0,8314.0,2.0,2.0,back
tcp,ssh,S0,0.0,0.0,244.0,18.0,neptune
tcp,discard,S0,0.0,0.0,268.0,9.0,neptune
tcp,private,S0,0.0,0.0,159.0,7.0,neptune
tcp,private,S0,0.0,0.0,206.0,6.0,neptune
tcp,echo,S0,0.0,0.0,224.0,18.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
icmp,ecr_i,SF,520.0,0.0,259.0,259.0,smurf
tcp,private,REJ,0.0,0.0,280.0,16.0,neptune
tcp,private,S0,0.0,0.0,170.0,2.0,neptune
tcp,other,RSTR,1.0,0.0,2.0,2.0,portsweep
tcp,supdup,REJ,0.0,0.0,257.0,11.0,neptune
tcp,supdup,S0,0.0,0.0,198.0,10.0,neptune
tcp,pop_3,RSTO,0.0,36.0,2.0,2.0,unknown
tcp,private,S0,0.0,0.0,260.0,6.0,neptune
udp,private,SF,1.0,0.0,4.0,4.0,satan
tcp,private,S0,0.0,0.0,131.0,16.0,neptune
tcp,private,RSTO,0.0,0.0,274.0,18.0,neptune
tcp,systat,S0,0.0,0.0,202.0,1.0,neptune
tcp,private,REJ,0.0,0.0,85.0,11.0,neptune
tcp,http,SF,54540.0,8314.0,4.0,30.0,back
tcp,csnet_ns,REJ,0.0,0.0,268.0,16.0,neptune
icmp,ecr_i,SF,520.0,0.0,510.0,510.0,smurf
tcp,private,S0,0.0,0.0,133.0,9.0,neptune
tcp,private,S0,0.0,0.0,126.0,10.0,neptune
tcp,domain,S0,0.0,0.0,275.0,7.0,neptune
tcp,private,S0,0.0,0.0,293.0,14.0,neptune
tcp,finger,S0,0.0,0.0,246.0,20.0,neptune
tcp,finger,S0,0.0,0.0,27.0,7.0,neptune
tcp,klogin,S0,0.0,0.0,135.0,18.0,neptune
tcp,iso_tsap,REJ,0.0,0.0,200.0,2.0,neptune
tcp,private,S0,0.0,0.0,111.0,9.0,neptune
udp,private,SF,1.0,0.0,19.0,13.0,satan
tcp,private,S0,0.0,0.0,192.0,24.0,neptune
tcp,domain,S0,0.0,0.0,220.0,1.0,neptune
tcp,private,REJ,0.0,0.0,106.0,12.0,neptune
tcp,private,S0,0.0,0.0,210.0,19.0,neptune
udp,private,SF,1.0,0.0,62.0,24.0,satan
tcp,vmnet,S0,0.0,0.0,290.0,15.0,neptune
tcp,courier,S0,0.0,0.0,112.0,10.0,neptune
tcp,ftp_data,SF,334.0,0.0,2.0,2.0,unknown
tcp,private,S0,0.0,0.0,263.0,9.0,neptune
tcp,login,RSTO,0.0,0.0,101.0,9.0,neptune
tcp,vmnet,S0,0.0,0.0,240.0,6.0,neptune
tcp,finger,RSTO,0.0,0.0,30.0,10.0,unknown
tcp,ftp,S0,0.0,0.0,230.0,7.0,neptune
tcp,http,RSTR,62344.0,0.0,90.0,90.0,unknown
icmp,eco_i,SF,8.0,0.0,1.0,3.0,nmap
tcp,ftp_data,S0,0.0,0.0,77.0,20.0,neptune
tcp,klogin,S0,0.0,0.0,132.0,3.0,neptune
tcp,exec,S0,0.0,0.0,150.0,20.0,neptune
tcp,http,S0,0.0,0.0,130.0,22.0,neptune
tcp,exec,S0,0.0,0.0,133.0,4.0,neptune
tcp,imap4,S0,0.0,0.0,271.0,15.0,neptune
tcp,iso_tsap,S0,0.0,0.0,230.0,15.0,neptune
tcp,echo,S0,0.0,0.0,241.0,4.0,neptune
tcp,imap4,REJ,0.0,0.0,2.0,18.0,unknown
tcp,private,S0,0.0,0.0,224.0,14.0,neptune
tcp,nnsp,S0,0.0,0.0,73.0,10.0,neptune
tcp,ldap,S0,0.0,0.0,101.0,16.0,neptune
tcp,telnet,S0,0.0,0.0,1.0,3.0,neptune
tcp,private,REJ,0.0,0.0,2.0,1.0,portsweep
tcp,private,REJ,0.0,0.0,217.0,7.0,neptune
udp,private,SF,1.0,0.0,121.0,9.0,satan
tcp,systat,S0,0.0,0.0,235.0,1.0,neptune
udp,private,SF,1.0,0.0,23.0,6.0,satan
tcp,private,S0,0.0,0.0,198.0,10.0,neptune
tcp,private,REJ,0.0,0.0,115.0,14.0,neptune
tcp,private,S0,0.0,0.0,182.0,4.0,neptune
tcp,other,REJ,0.0,0.0,460.0,1.0,satan
tcp,private,S0,0.0,0.0,143.0,5.0,neptune
tcp,domain,REJ,0.0,0.0,130.0,3.0,neptune
tcp,private,S0,0.0,0.0,127.0,16.0,neptune
tcp,sunrpc,REJ,0.0,0.0,4.0,3.0,unknown
tcp,csnet_ns,S0,0.0,0.0,237.0,17.0,neptune
tcp,daytime,RSTO,0.0,0.0,229.0,1.0,neptune
udp,other,SF,1.0,1.0,415.0,1.0,satan
tcp,mtp,S0,0.0,0.0,231.0,6.0,neptune
tcp,private,REJ,0.0,0.0,127.0,2.0,neptune
tcp,other,S0,0.0,0.0,237.0,9.0,neptune
tcp,private,S0,0.0,0.0,292.0,5.0,neptune
tcp,private,S0,0.0,0.0,155.0,17.0,neptune
tcp,private,REJ,0.0,0.0,102.0,16.0,neptune
tcp,private,S0,0.0,0.0,198.0,19.0,neptune
tcp,http,S0,0.0,0.0,6.0,3.0,neptune
tcp,imap4,SF,0.0,0.0,3.0,1.0,unknown
tcp,private,S0,0.0,0.0,111.0,2.0,neptune
tcp,ftp_data,REJ,0.0,0.0,238.0,4.0,neptune
tcp,http,S0,0.0,0.0,72.0,72.0,unknown
tcp,uucp,S0,0.0,0.0,125.0,12.0,neptune
tcp,imap4,REJ,0.0,0.0,266.0,10.0,neptune
tcp,private,REJ,0.0,0.0,133.0,11.0,neptune
tcp,courier,REJ,0.0,0.0,124.0,16.0,neptune
tcp,http,RSTR,72564.0,0.0,10.0,10.0,unknown
tcp,private,S0,0.0,0.0,186.0,16.0,neptune
tcp,private,S0,0.0,0.0,231.0,19.0,neptune
tcp,uucp_path,S0,0.0,0.0,203.0,2.0,neptune
tcp,private,S0,0.0,0.0,174.0,20.0,neptune
tcp,private,REJ,0.0,0.0,264.0,18.0,neptune
tcp,private,S0,0.0,0.0,139.0,2.0,neptune
tcp,private,S0,0.0,0.0,144.0,13.0,neptune
tcp,ftp_data,SF,246.0,0.0,2.0,2.0,unknown
icmp,eco_i,SF,8.0,0.0,1.0,50.0,nmap
tcp,private,REJ,0.0,0.0,264.0,1.0,satan
